,money_generated,impressions_count,city,state,zipcode,sole_proprietor,specialty,total_procedures,distinct_procedures,derived_specialty_list,event_ts,impression_cost,cbm_id,publicationid,is_pii_enabled,hospital_city,hospital_state,hospital_zip,hospital_latitude,hospital_longitude,hospital_size,hospital_system_membership,total_claim_count,total_drug_cost,money_generated_log,total_procedures_log,distinct_procedures_log,total_claim_count_log,total_drug_cost_log,sub_specialty_count
3209,1.3056,6,FORT COLLINS,CO,80528,N,Geriatric Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:13:10,0.048496,6149209,AMA,0,,,,,,,0.0,41,317.94,0.11581014140978595,2.0453229787866576,1.6434526764861874,1.6127838567197357,2.502345169897973,4.0
3210,0.014007000000000002,6,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:13:10,0.048496,6149209,AMA,0,,,,,,,0.0,731,26081.04,-1.853654871349532,2.0453229787866576,1.6434526764861874,2.8639173769578603,4.416324905206193,4.0
3211,0.07580100000000001,12,SILVER SPRING,MD,20910,N,Internal Medicine,,,"HO,IM,MPD,STUDENT",2021-01-04 21:59:44,0.048496,6103589,AMA,0,,,,,,,0.0,682,36812.69,-1.1203250649270864,,,2.833784374656479,4.565997553645299,4.0
3212,0.024035,5,SILVER SPRING,MD,20910,N,Student,,,"HO,IM,MPD,STUDENT",2021-01-04 21:59:44,0.048496,6103589,AMA,0,,,,,,,0.0,21,3223.0,-1.6191558735353344,,,1.3222192947339193,3.5082603055123345,4.0
3213,0.012856,4,PUTNEY,VT,05346,N,Family Medicine,,,"FM,FP,MDM",2021-01-26 16:13:51,0.048496,1950062,AMA,0,,,,,,,0.0,175,10869.03,-1.890894136244712,,,2.2430380486862944,4.036190787467648,3.0
3214,0.026049,5,SAINT PAUL,MN,55113,N,Family Medicine,,,"FM,FP,MDM",2021-01-27 23:39:19,0.048496,6141892,AMA,0,,,,,,,0.0,265,6137.68,-1.5842089442576583,,,2.423245873936808,3.788004241890363,3.0
3215,0.310367,13,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:13:21,0.048554,6149209,AMA,0,,,,,,,0.0,4188,253491.71,-0.50812446163998,2.0453229787866576,1.6434526764861874,3.6220066730068052,5.403963761065311,4.0
3216,0.301848,2,FORT COLLINS,CO,80528,N,Geriatric Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:13:21,0.048554,6149209,AMA,0,,,,,,,0.0,183,50719.25,-0.5202116973716856,2.0453229787866576,1.6434526764861874,2.2624510897304293,4.7051728228849194,4.0
3217,1.260068,27,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:13:21,0.048554,6149209,AMA,0,,,,,,,0.0,673,39383.63,0.10039398260002494,2.0453229787866576,1.6434526764861874,2.8280150642239774,4.595315742688701,4.0
3218,0.036242,1,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:13:22,0.048554,6149209,AMA,0,,,,,,,0.0,1614,97666.76,-1.4407878439699209,2.0453229787866576,1.6434526764861874,3.2079035303860515,4.989746780659692,4.0
3219,0.01544,3,FORT COLLINS,CO,80528,N,Geriatric Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:13:22,0.048554,6149209,AMA,0,,,,,,,0.0,72,11049.7,-1.8113527040002824,2.0453229787866576,1.6434526764861874,1.8573324964312683,4.043350487060657,4.0
3220,0.1931,2,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:13:22,0.048554,6149209,AMA,0,,,,,,,0.0,23,933.39,-0.7142177262206053,2.0453229787866576,1.6434526764861874,1.3617278360175928,2.9700631437013936,4.0
3221,0.026295999999999996,8,ATLANTA,GA,30310,N,Internal Medicine,2.0,1.0,"IM,GE,MPD,STUDENT",2021-01-23 13:32:27,0.048554,5824690,AMA,0,,,,,,,0.0,333,14609.57,-1.580110308926432,0.3010299956639812,0.0,2.52244423350632,4.164637433636184,4.0
3222,1.4811720000000002,12,ATLANTA,GA,30310,N,Gastroenterology,2.0,1.0,"IM,GE,MPD,STUDENT",2021-01-23 13:32:27,0.048554,5824690,AMA,0,,,,,,,0.0,45,185.85,0.17060549357425156,0.3010299956639812,0.0,1.6532125137753435,2.2691625654317447,4.0
3223,0.686958,6,ATLANTA,GA,30310,N,Student,2.0,1.0,"IM,GE,MPD,STUDENT",2021-01-23 13:32:27,0.048554,5824690,AMA,0,,,,,,,0.0,3145,221869.7,-0.16306981450642996,0.3010299956639812,0.0,3.497620649781288,5.346097996142286,4.0
3224,0.191893,2,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:13:36,0.048638,6149209,AMA,0,,,,,,,0.0,34,156.93,-0.7169408674574484,2.0453229787866576,1.6434526764861874,1.5314789170422551,2.1957059747470984,4.0
3225,0.7137160000000002,10,FORT COLLINS,CO,80528,N,Geriatric Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:13:36,0.048638,6149209,AMA,0,,,,,,,0.0,1947,104954.75,-0.14647456717214194,2.0453229787866576,1.6434526764861874,3.289365951520032,5.021002098488762,4.0
3226,0.07328699999999998,27,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:13:36,0.048638,6149209,AMA,0,,,,,,,0.0,257,93188.2,-1.134973055767838,2.0453229787866576,1.6434526764861874,2.4099331233312946,4.969360923090784,4.0
3227,1.4981999999999998,16,CHIPPEWA FALLS,WI,54729,N,Family Medicine,24.0,12.0,"FM,FP,GE,MDM",2020-10-23 22:06:24,0.15456,5992140,AMA,0,,,,,,,0.0,347,5926.96,0.17556979273499132,1.3802112417116061,1.0791812460476249,2.5403294747908736,3.7728319962726116,4.0
3228,0.003121,1,CHIPPEWA FALLS,WI,54729,N,Gastroenterology,24.0,12.0,"FM,FP,GE,MDM",2020-10-23 22:06:24,0.15456,5992140,AMA,0,,,,,,,0.0,263,8337.97,-2.5057062313346674,1.3802112417116061,1.0791812460476249,2.4199557484897585,3.92106032820238,4.0
3229,1.641746,21,CHARLESTOWN,MA,02129,N,Cardiology,,,"FM,CD,IM",2020-10-04 15:29:55,0.058667,4742824,AMA,0,,,,,,,0.0,27,349.05,0.2153059668326064,,,1.4313637641589874,2.542887642342411,3.0
3230,0.199847,44,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:09:42,0.058667,6149209,AMA,0,,,,,,,0.0,895,59358.57,-0.6993023667595171,2.0453229787866576,1.6434526764861874,2.9518230353159125,4.773483429862113,4.0
3231,0.006662,2,DALLAS,TX,75243,Y,Emergency Medicine,69.0,21.0,"EM,OBG",2021-01-09 08:11:07,0.058667,6127718,AMA,0,,,,,,,0.0,41,5773.71,-2.176395371644842,1.8388490907372552,1.3222192947339193,1.6127838567197357,3.761454966492628,2.0
3232,0.015513999999999997,10,DALLAS,TX,75243,Y,Obstetrics and Gynecology,69.0,21.0,"EM,OBG",2021-01-09 08:11:07,0.058667,6127718,AMA,0,,,,,,,0.0,900,52031.89,-1.8092762128918336,1.8388490907372552,1.3222192947339193,2.9542425094393248,4.716269601442125,2.0
3233,0.004925,1,HYANNIS,MA,02601,N,General Practice,,,"GP,SP",2021-01-10 15:50:29,0.058667,1969002,AMA,0,,,,,,,0.0,768,175776.91,-2.3075937651663696,,,2.8853612200315117,5.2449618256968735,2.0
3234,0.006686,2,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:10:01,0.05177999999999999,6149209,AMA,0,,,,,,,0.0,48,3448.6,-2.1748336277434497,2.0453229787866576,1.6434526764861874,1.6812412373755872,3.53764282386375,4.0
3235,0.018712,4,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:10:01,0.05177999999999999,6149209,AMA,0,,,,,,,0.0,595,162360.03,-1.7278797911989034,2.0453229787866576,1.6434526764861874,2.7745169657285498,5.210479122891818,4.0
3236,0.016366,2,DALLAS,TX,75243,Y,Emergency Medicine,69.0,21.0,"EM,OBG",2021-01-09 08:11:10,0.05177999999999999,6127718,AMA,0,,,,,,,0.0,3573,289103.63,-1.7860574531599218,1.8388490907372552,1.3222192947339193,3.5530330162024395,5.4610535447286725,2.0
3237,0.07791300000000001,12,DALLAS,TX,75243,Y,Obstetrics and Gynecology,69.0,21.0,"EM,OBG",2021-01-09 08:11:10,0.05177999999999999,6127718,AMA,0,,,,,,,0.0,43,5874.84,-1.1083900730433855,1.8388490907372552,1.3222192947339193,1.6334684555795864,3.7689960431883134,2.0
3238,0.011312000000000001,4,CLEVELAND,OH,44130,N,Internal Medicine,11.0,4.0,"IM,MPD,PCC,PUD",2021-01-16 22:43:15,0.05177999999999999,6150243,AMA,0,,,,,,,0.0,421,8499.24,-1.946460603547176,1.0413926851582251,0.6020599913279624,2.6242820958356683,3.9293800929421847,4.0
3239,0.034157,1,CLEVELAND,OH,44130,N,Pulmonolgy,11.0,4.0,"IM,MPD,PCC,PUD",2021-01-16 22:43:15,0.05177999999999999,6150243,AMA,0,,,,,,,0.0,29,870.08,-1.4665202802740156,1.0413926851582251,0.6020599913279624,1.4623979978989559,2.9395591859074064,4.0
3240,0.9631280000000001,6,CLAREMONT,CA,91711,N,Emergency Medicine,7.0,2.0,EM,2020-11-20 21:20:37,0.050425,4909470,AMA,0,,,,,,,0.0,80,660.72,-0.016315991172893857,0.8450980400142568,0.3010299956639812,1.9030899869919435,2.820017453104936,1.0
3241,0.028147,5,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:10:12,0.050425,6149209,AMA,0,,,,,,,0.0,167,2268.46,-1.5505678868828316,2.0453229787866576,1.6434526764861874,2.2227164711475837,3.3557311257080817,4.0
3242,0.14899400000000002,4,FORT COLLINS,CO,80528,N,Geriatric Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:10:12,0.050425,6149209,AMA,0,,,,,,,0.0,86,590.29,-0.8268312203082491,2.0453229787866576,1.6434526764861874,1.934498451243568,2.7710654259763947,4.0
3243,0.025255,7,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:10:12,0.050425,6149209,AMA,0,,,,,,,0.0,88,26908.86,-1.5976526271516316,2.0453229787866576,1.6434526764861874,1.944482672150169,4.429895299168562,4.0
3244,0.780327,6,DALLAS,TX,75243,Y,Emergency Medicine,69.0,21.0,"EM,OBG",2021-01-09 08:11:14,0.050425,6127718,AMA,0,,,,,,,0.0,359,2210.72,-0.10772336585372673,1.8388490907372552,1.3222192947339193,2.55509444857832,3.3445337402469986,2.0
3245,0.15618400000000002,7,CLEVELAND,OH,44130,N,Internal Medicine,11.0,4.0,"IM,MPD,PCC,PUD",2021-01-16 22:19:38,0.050425,6150243,AMA,0,,,,,,,0.0,1444,277953.64,-0.8063634587277497,1.0413926851582251,0.6020599913279624,3.15956719323362,5.4439723658059975,4.0
3246,0.003331,1,CLEVELAND,OH,44130,N,Pulmonolgy,11.0,4.0,"IM,MPD,PCC,PUD",2021-01-16 22:19:38,0.050425,6150243,AMA,0,,,,,,,0.0,2832,183827.29,-2.477425367308823,1.0413926851582251,0.6020599913279624,3.4520932490177314,5.264409984833735,4.0
3247,0.01905,6,BALA CYNWYD,PA,19004,N,Hospitalist,57.0,29.0,"NEP,HOS,RESIDENT",2021-01-22 14:36:03,0.050425,3614243,AMA,0,,,,,,,0.0,379,7304.74,-1.7201050199883618,1.7558748556724917,1.4623979978989559,2.5786392099680717,3.8636047625598695,3.0
3248,0.024763000000000004,4,LAS VEGAS,NV,89121,N,Internal Medicine,,,"IM,MPD",2021-01-27 22:05:15,0.050425,4660482,AMA,0,,,,,,,0.0,15,2312.43,-1.6061967423449186,,,1.1760912590556811,3.3640685950007523,2.0
3249,0.013408000000000002,4,SAINT PAUL,MN,55113,N,Family Medicine,,,"FM,FP,MDM",2021-01-27 23:39:05,0.050425,6141892,AMA,0,,,,,,,0.0,208,101188.98,-1.8726359987137984,,,2.318063334962761,5.005133218177821,3.0
3250,0.045364,8,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:10:39,0.050512,6149209,AMA,0,,,,,,,0.0,282,5445.79,-1.3432886582302959,2.0453229787866576,1.6434526764861874,2.450249108319361,3.736060890107208,4.0
3251,0.214466,2,FORT COLLINS,CO,80528,N,Geriatric Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:10:39,0.050512,6149209,AMA,0,,,,,,,0.0,111,1308.64,-0.6686415481541992,2.0453229787866576,1.6434526764861874,2.0453229787866576,3.116820190846785,4.0
3252,0.074751,5,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:10:39,0.050512,6149209,AMA,0,,,,,,,0.0,25,192.64,-1.126382993082771,2.0453229787866576,1.6434526764861874,1.3979400086720375,2.28474646957773,4.0
3253,0.019176,6,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:10:39,0.050512,6149209,AMA,0,,,,,,,0.0,7347,501137.7,-1.7172419789744024,2.0453229787866576,1.6434526764861874,3.8661100398443766,5.699957075434744,4.0
3254,0.11763499999999999,1,FORT COLLINS,CO,80528,N,Geriatric Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:10:39,0.050512,6149209,AMA,0,,,,,,,0.0,286,31052.38,-0.9294634431802468,2.0453229787866576,1.6434526764861874,2.456366033129043,4.492094892153666,4.0
3255,0.35618999999999995,44,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:10:39,0.050512,6149209,AMA,0,,,,,,,0.0,92,471.65,-0.4483182774774422,2.0453229787866576,1.6434526764861874,1.9637878273455556,2.6736198387747407,4.0
3256,0.245706,2,DALLAS,TX,75243,Y,Emergency Medicine,69.0,21.0,"EM,OBG",2021-01-09 08:11:18,0.050512,6127718,AMA,0,,,,,,,0.0,173,5275.74,-0.6095842381675565,1.8388490907372552,1.3222192947339193,2.2380461031287955,3.722283384420265,2.0
3257,0.18470599999999998,2,DALLAS,TX,75243,Y,Obstetrics and Gynecology,69.0,21.0,"EM,OBG",2021-01-09 08:11:18,0.050512,6127718,AMA,0,,,,,,,0.0,105,1507.26,-0.733518996684458,1.8388490907372552,1.3222192947339193,2.0211892990699383,3.1781881738977567,2.0
3258,0.14882099999999998,2,FORT COLLINS,CO,80528,N,Geriatric Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:44,0.048182,6149209,AMA,0,,,,,,,0.0,2276,169423.44,-0.8273357815547965,2.0453229787866576,1.6434526764861874,3.3571722577230334,5.228973495477707,4.0
3259,0.12037,23,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:44,0.048182,6149209,AMA,0,,,,,,,0.0,539,25579.68,-0.9194817394728824,2.0453229787866576,1.6434526764861874,2.7315887651867388,4.407895107183156,4.0
3260,0.072117,3,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:44,0.048182,6149209,AMA,0,,,,,,,0.0,312,8342.64,-1.14196234781964,2.0453229787866576,1.6434526764861874,2.4941545940184433,3.921303503396031,4.0
3261,0.005452,1,FORT COLLINS,CO,80528,N,Geriatric Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:44,0.048182,6149209,AMA,0,,,,,,,0.0,973,51758.17,-2.2634441528373643,2.0453229787866576,1.6434526764861874,2.988112840268352,4.713978912696351,4.0
3262,0.15111599999999992,36,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:44,0.048182,6149209,AMA,0,,,,,,,0.0,577,155125.72,-0.8206895505925672,2.0453229787866576,1.6434526764861874,2.761175813155732,5.190683810244425,4.0
3263,1.029108,6,DALLAS,TX,75243,Y,Emergency Medicine,69.0,21.0,"EM,OBG",2021-01-09 08:11:30,0.048182,6127718,AMA,0,,,,,,,0.0,103,31544.69,0.012460954298675594,1.8388490907372552,1.3222192947339193,2.012837224705172,4.498926263808863,2.0
3264,0.2086,2,DALLAS,TX,75243,Y,Obstetrics and Gynecology,69.0,21.0,"EM,OBG",2021-01-09 08:11:30,0.048182,6127718,AMA,0,,,,,,,0.0,177,20751.58,-0.6806856959094879,1.8388490907372552,1.3222192947339193,2.247973266361807,4.3170511689593445,2.0
3265,0.642104,4,SAINT PAUL,MN,55113,N,Family Medicine,,,"FM,FP,MDM",2021-01-27 23:39:17,0.048182,6141892,AMA,0,,,,,,,0.0,1738,138528.99,-0.19239462462872156,,,3.240049772112648,5.1415406678377344,3.0
3266,0.322552,4,LANSING,KS,66043,Y,Family Medicine,18.0,13.0,"IMG,FPG",2020-11-23 21:49:34,0.048268,5965971,AMA,0,,,,,,,0.0,275,15686.38,-0.4914002608966686,1.2552725051033058,1.1139433523068367,2.4393326938302633,4.195522731514576,2.0
3267,0.113276,18,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:57,0.048268,6149209,AMA,0,,,,,,,0.0,89,8968.29,-0.9458620951821916,2.0453229787866576,1.6434526764861874,1.9493900066449128,3.9527096432269073,4.0
3268,0.003965,1,FORT COLLINS,CO,80528,N,Geriatric Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:57,0.048268,6149209,AMA,0,,,,,,,0.0,36,1942.58,-2.4017568083463776,2.0453229787866576,1.6434526764861874,1.5563025007672873,3.2883789131064822,4.0
3269,0.06256999999999999,20,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:57,0.048268,6149209,AMA,0,,,,,,,0.0,160,12200.27,-1.2036338450224788,2.0453229787866576,1.6434526764861874,2.204119982655925,4.086369442003649,4.0
3270,1.291456,8,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:57,0.048268,6149209,AMA,0,,,,,,,0.0,369,7476.49,0.1110796143167523,2.0453229787866576,1.6434526764861874,2.56702636615906,3.8736977567681263,4.0
3271,1.599504,10,FORT COLLINS,CO,80528,N,Geriatric Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:57,0.048268,6149209,AMA,0,,,,,,,0.0,76,778.49,0.20398533049437126,2.0453229787866576,1.6434526764861874,1.8808135922807916,2.891253038262248,4.0
3272,0.15801600000000002,5,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:11:57,0.048268,6149209,AMA,0,,,,,,,0.0,214,7746.53,-0.8012989360841806,2.0453229787866576,1.6434526764861874,2.330413773349191,3.88910720710929,4.0
3273,0.014013,3,WINCHESTER,VA,22601,Y,Internal Medicine,,,"IM,MPD",2020-12-06 20:52:44,0.048268,6147629,AMA,0,,,,,,,0.0,49,936.76,-1.8534688779925548,,,1.6901960800285136,2.9716283379245096,2.0
3274,0.06785,2,PATILLAS,PR,00723,Y,Sports Medicine,5.0,3.0,GP,2020-12-31 09:41:55,0.048268,6134411,AMA,0,,,,,,,0.0,127,153321.69,-1.1684501480042442,0.6989700043360189,0.4771212547196624,2.103803720955957,5.185603597652686,1.0
3275,0.015554000000000004,4,CLEVELAND,OH,44130,N,Pulmonolgy,11.0,4.0,"IM,MPD,PCC,PUD",2021-01-16 22:43:15,0.048268,6150243,AMA,0,,,,,,,0.0,214,2630.33,-1.8081579053808945,1.0413926851582251,0.6020599913279624,2.330413773349191,3.4200102382952324,4.0
3276,0.003195,1,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:12:17,0.048354,6149209,AMA,0,,,,,,,0.0,26,160.37,-2.495529137505581,2.0453229787866576,1.6434526764861874,1.414973347970818,2.2051231292036544,4.0
3277,1.0029599999999983,75,FORT COLLINS,CO,80528,N,Geriatric Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:12:17,0.048354,6149209,AMA,0,,,,,,,0.0,91,10254.1,0.0012836128552313,2.0453229787866576,1.6434526764861874,1.9590413923210936,4.010897548450238,4.0
3278,0.10215199999999997,32,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:12:17,0.048354,6149209,AMA,0,,,,,,,0.0,71,7310.13,-0.9907531260412172,2.0453229787866576,1.6434526764861874,1.8512583487190752,3.863925100320464,4.0
3279,0.205418,2,FORT COLLINS,CO,80528,N,Internal Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:12:17,0.048354,6149209,AMA,0,,,,,,,0.0,379,36303.02,-0.6873615034935407,2.0453229787866576,1.6434526764861874,2.5786392099680717,4.559942754919859,4.0
3280,0.078314,1,FORT COLLINS,CO,80528,N,Geriatric Medicine,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:12:17,0.048354,6149209,AMA,0,,,,,,,0.0,172,4542.48,-1.1061605932517629,2.0453229787866576,1.6434526764861874,2.2355284469075487,3.657293023837252,4.0
3281,0.009525,3,FORT COLLINS,CO,80528,N,Urology,111.0,44.0,"IM,IMG,MPD,U",2020-12-05 09:12:17,0.048354,6149209,AMA,0,,,,,,,0.0,329,1713.26,-2.021135015652343,2.0453229787866576,1.6434526764861874,2.5171958979499744,3.233823275398024,4.0
3282,0.649772,4,NEWFIELDS,NH,03856,N,Internal Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:01:31,0.048664,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,41,614.3,-0.18723900722232933,1.0413926851582251,1.0,1.6127838567197357,2.788380515319563,2.0
3283,0.006742000000000001,2,NEWFIELDS,NH,03856,N,Bariatric Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:01:31,0.048664,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,47,1217.16,-2.171211251815047,1.0413926851582251,1.0,1.6720978579357175,3.0853476715330563,2.0
3284,0.006206000000000001,2,NEWFIELDS,NH,03856,N,Internal Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:01:46,0.048607,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,444,52600.73,-2.207188228751853,1.0413926851582251,1.0,2.64738297011462,4.720991771392748,2.0
3285,0.08849199999999999,4,NEWFIELDS,NH,03856,N,Bariatric Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:01:46,0.048607,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,460,18483.04,-1.0530959893349172,1.0413926851582251,1.0,2.6627578316815743,4.266773403390824,2.0
3286,0.003128,1,NEWFIELDS,NH,03856,N,Internal Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:07:07,0.048038,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,423,47294.65,-2.504733255612189,1.0413926851582251,1.0,2.6263403673750423,4.674812015856421,2.0
3287,0.191424,6,NEWFIELDS,NH,03856,N,Bariatric Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:07:07,0.048038,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,1060,42129.79,-0.7180036129847946,1.0413926851582251,1.0,3.0253058652647704,4.624589294349527,2.0
3288,0.308475,2,NEWFIELDS,NH,03856,N,Internal Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:03:01,0.04842,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,8758,335448.51,-0.5107800270991248,1.0413926851582251,1.0,3.9424049408561066,5.525625867160717,2.0
3289,0.006947,2,NEWFIELDS,NH,03856,N,Bariatric Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:03:01,0.04842,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,2534,188522.19,-2.158202701125645,1.0413926851582251,1.0,3.4038066105474227,5.275362476172422,2.0
3290,0.125217,3,NEWFIELDS,NH,03856,N,Internal Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:10:21,0.11902,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,296,12281.17,-0.9023367054307386,1.0413926851582251,1.0,2.4712917110589387,4.089239743054262,2.0
3291,0.09665800000000001,2,NEWFIELDS,NH,03856,N,Bariatric Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:10:21,0.11902,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,145,764.21,-1.0147621953129045,1.0413926851582251,1.0,2.1613680022349753,2.8832127163102603,2.0
3292,0.013153,4,NEWFIELDS,NH,03856,N,Internal Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:08:50,0.05421,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,766,42475.93,-1.8809751798852177,1.0413926851582251,1.0,2.8842287696326037,4.628142896415635,2.0
3293,0.024327,1,NEWFIELDS,NH,03856,N,Bariatric Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:08:50,0.05421,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,5753,555347.94,-1.6139114448619496,1.0413926851582251,1.0,3.7598943740254986,5.7445651652406164,2.0
3294,0.317408,6,NEWFIELDS,NH,03856,N,Internal Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:18:37,0.139046,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,243,38571.26,-0.4983821314183768,1.0413926851582251,1.0,2.385606273598312,4.586263826112846,2.0
3295,0.406958,4,NEWFIELDS,NH,03856,N,Bariatric Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:18:37,0.139046,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,802,27766.54,-0.3904504097169272,1.0413926851582251,1.0,2.9041743682841634,4.443521765507299,2.0
3296,0.056798,18,NEWFIELDS,NH,03856,N,Internal Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:13:42,0.14143499999999998,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,86,3803.29,-1.245666956617436,1.0413926851582251,1.0,1.934498451243568,3.580159441529904,2.0
3297,0.005454,1,NEWFIELDS,NH,03856,N,Bariatric Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:13:42,0.14143499999999998,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,51,3789.93,-2.2632848663943888,1.0413926851582251,1.0,1.7075701760979365,3.578631188623882,2.0
3298,0.006206000000000001,2,NEWFIELDS,NH,03856,N,Internal Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:16:21,0.13869700000000001,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,57,1309.72,-2.207188228751853,1.0413926851582251,1.0,1.7558748556724917,3.1171784594325067,2.0
3299,0.4181220000000001,16,NEWFIELDS,NH,03856,N,Bariatric Medicine,11.0,10.0,"IM,MPD",2020-12-10 21:16:21,0.13869700000000001,5753963,AMA,0,Lebanon,NH,3756.0,43.676,-72.273,Large,0.0,137,21259.5,-0.3786969809135001,1.0413926851582251,1.0,2.1367205671564067,4.327553046180014,2.0
